license_number,provider_name,first_name,last_name,license_type,profession_code,specialty,status,issue_date,expiration_date,last_renewal_date,address_line1,address_city,address_state,address_zip,phone,disciplinary_actions,board_certified,medical_school,verification_date,middle_name,suffix,secondary_specialty,renewal_date,county,email,medical_school_graduation_year,residency_program,board_certification,languages,public_record,disciplinary_history,malpractice_insurance,hospital_affiliations,last_updated,npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
A94626,"Maria Wang, MD",Maria,Wang,Physician and Surgeon,,Nephrology,Expired,2019-06-20,2023-10-06,,3179 Beverly Dr,Sacramento,CA,93001,(424) 942-6169,,,University of Michigan Medical School,,,MD,,2023-05-31,San Bernardino,,2003.0,UCLA Medical Center,Nephrology,"English, Spanish",False,Yes - See Details,No,UCLA Medical Center,2025-05-28,2785760843.0,1.0,,,,Wang,Maria,,Prof.,,MD,,,,,,,,,,3179 Beverly Dr,,Sacramento,CA,93001,US,(424) 942-6169,,3179 Beverly Dr,,Sacramento,CA,93001,US,(424) 942-6169,,10/31/2019,01/28/2025,,,,F,,,,,,207RN0300X,A94626,CA,Y,,,,,"{""identifier"": ""A94626"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,,N,,,10/31/2019
A78632,"Elizabeth Kumar, MD",Elizabeth,Kumar,Physician and Surgeon,,Radiology,Expired,2020-03-16,2024-09-27,,8193 Sunset Blvd,San Jose,CA,91001,(718) 204-6095,,,UCSF School of Medicine,,,MD,,2024-07-19,Contra Costa,elizabeth.kumar@email.com,1997.0,Massachusetts General Hospital,Radiology,English,False,,No,,2025-08-21,2182307683.0,1.0,,,,Kumar,Elizabeth,A,,,MD,,,,,,,,,,8193 Sunset Blvd,,San Jose,CA,91001,US,(718) 204-6095,(323) 414-2616,8193 Sunset Blvd,,San Jose,CA,91001,US,(718) 204-6095,(323) 414-2616,07/22/2017,10/19/2024,,,,M,,,,,,207R00000X,A78632,CA,Y,,,,,"{""identifier"": ""A78632"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BM9062552"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,,N,,,07/22/2017
A16613,"William Jones, MD PhD",William,Jones,Physician and Surgeon,,Oncology,Expired,2020-01-29,2023-08-05,,5550 Ventura Blvd,Santa Ana,CA,900**,(929) 519-6444,,,University of Michigan Medical School,,,MD PhD,,2023-01-31,Alameda,william.jones@email.com,1987.0,Mayo Clinic,Oncology,"English, Spanish",True,,Unknown,UCSF Medical Center,2025-06-11,166299795.0,1.0,,93-8948326,,Jones,William,R,,,MD PhD,,,,,,,,,,5550 Ventura Blvd,Suite 582,Santa Ana,CA,900**,US,(929) 519-6444,,5550 Ventura Blvd,Suite 582,Santa Ana,CA,900**,US,(929) 519-6444,,05/17/2016,03/12/2025,,,,,,,,,,207RO0300X,A16613,CA,Y,,,,,"{""identifier"": ""A16613"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BA8053283"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,05/17/2016
A26718,"ANA MARTIN, DO PHD",Ana,Martin,Physician and Surgeon,,Internal Medicine,Expired,2020-02-15,2024-08-25,,5641 Wilshire Blvd,Los Angeles,CA,95001,(917) 642-7459,,,UCLA David Geffen School of Medicine,,,DO PhD,,2023-09-19,Fresno,ana.martin@email.com,1995.0,UCSF Medical Center,,English,True,Yes - See Details,No,Kaiser Permanente,2025-05-26,5800851400.0,1.0,,,,Martin,Ana,,Prof.,,DO PhD,,,,,,,,,,5641 Wilshire Blvd,,Los Angeles,CA,95001,US,(917) 642-7459,,5641 Wilshire Blvd,,Los Angeles,CA,95001,US,(917) 642-7459,,08/14/2020,02/04/2025,,,,,,,,,,207R00000X,A26718,CA,Y,207W00000X,,,N,"{""identifier"": ""A26718"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BB1283437"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,,N,,,08/14/2020
A85230,"Jones, Rajesh MD PhD",Rajesh,Jones,Physician and Surgeon,,Gastroenterology,Expired,2023-01-23,2024-11-09,,5629 Ventura Blvd,Los Angeles,CA,93001,2128448752,,,Harvard Medical School,,,MD PhD,,2024-03-27,Alameda,rajesh.jones@email.com,1983.0,NewYork-Presbyterian Hospital,Gastroenterology,"English, Spanish",True,,Unknown,UCSF Medical Center,2025-07-05,5442094943.0,1.0,,,,Jones,Rajesh,R,,,MD PhD,,,,,,,,,,5629 Ventura Blvd,,Los Angeles,CA,93001,US,2128448752,,5629 Ventura Blvd,,Los Angeles,CA,93001,US,2128448752,,11/09/2019,09/28/2024,,,,,,,,,,207RG0100X,A85230,CA,Y,,,,,"{""identifier"": ""BF8618893"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,,,,,,N,,,11/09/2019
A25203,"Carlos Harris, DO",Carlos,Harris,Physician and Surgeon,,Orthopedic Surgery,Expired,2020-10-17,2023-04-18,,2741 Hollywood Blvd,Sacramento,CA,90001,(310) 468-3378,,,Columbia University Vagelos College of Physicians and Surgeons,,,DO,Orthopedic Surgery,2023-04-18,San Diego,,2019.0,Mount Sinai Hospital,,"English, Spanish, Portuguese",False,,Unknown,UCSF Medical Center,2025-08-18,7674783669.0,1.0,,,,Harris,Carlos,,,,DO,,,,,,,,,,2741 Hollywood Blvd,,Sacramento,CA,90001,US,(310) 468-3378,,2741 Hollywood Blvd,,Sacramento,CA,90001,US,(310) 468-3378,,01/08/2022,01/20/2025,,,,F,,,,,,207X00000X,A25203,CA,Y,,,,,"{""identifier"": ""A25203"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BB2570584"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,N,N,,,01/08/2022
A67747,"CARLOS JONES, MD PHD",Carlos,Jones,Physician and Surgeon,,Nephrology,Expired,2018-06-21,2023-05-23,,6272 Rodeo Dr,Sacramento,CA,90001,(917) 828-2740,,,Harvard Medical School,,,MD PhD,Cardiology,2022-12-02,Riverside,,2013.0,Johns Hopkins Hospital,,"English, Mandarin",False,,Unknown,UCSF Medical Center,2025-08-25,3962712864.0,1.0,,,,Jones,Carlos,M,,,MD PhD,,,,,,,,,,6272 Rodeo Dr,Suite 932,Sacramento,CA,90001,US,(917) 828-2740,,6272 Rodeo Dr,Suite 932,Sacramento,CA,90001,US,(917) 828-2740,,12/28/2024,06/22/2025,,,,F,,,,,,207RN0300X,A67747,CA,Y,,,,,"{""identifier"": ""A67747"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,Y,N,,,12/28/2024
A48005,"Charles Sanchez, MD",Charles,Sanchez,Physician and Surgeon,,Orthopedic Surgery,Expired,2022-11-23,2024-02-20,,1486 Beverly Dr,Sacramento,CA,90002,(718) 847-8175,,,Harvard Medical School,,,MD,,2023-07-09,Riverside,,2009.0,Cleveland Clinic,Orthopedic Surgery,English,False,,Unknown,,2025-06-01,8063461574.0,1.0,,,,Sanchez,Charles,,,,MD,,,,,,,,,,1486 Beverly Dr,,Sacramento,CA,90002,US,(718) 847-8175,,1486 Beverly Dr,,Sacramento,CA,90002,US,(718) 847-8175,,10/17/2023,10/30/2024,,,,M,,,,,,207X00000X,A48005,CA,Y,,,,,,,,,,,,,Y,N,,,10/17/2023
A59221,"Maria Lee, DO",Maria,Lee,Physician and Surgeon,,Pediatrics,Expired,2021-12-11,2024-03-27,,5344 Hollywood Blvd,San Diego,CA,90004,(646) 596-7119,,,NYU Grossman School of Medicine,,,DO,,2024-03-03,Los Angeles,,2006.0,NewYork-Presbyterian Hospital,,"English, Spanish",False,,Yes,UCLA Medical Center,2025-03-10,7970623978.0,1.0,,,,Lee,Maria,M,,,DO,,,,,,,,,,5344 Hollywood Blvd,,San Diego,CA,90004,US,(646) 596-7119,(818) 861-7299,5344 Hollywood Blvd,,San Diego,CA,90004,US,(646) 596-7119,(818) 861-7299,01/11/2016,10/13/2024,,,,M,,,,,,208000000X,A59221,CA,Y,,,,,"{""identifier"": ""A59221"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,,N,,,01/11/2016
A76088,"Sarah Anderson, DO",Sarah,Anderson,Physician and Surgeon,,Gastroenterology,Expired,2021-07-11,2023-03-10,,84 Rodeo Dr,Los Angeles,CA,90001,(212) 909-7662,,,Columbia University Vagelos College of Physicians and Surgeons,,B,DO,Internal Medicine,2022-11-21,Alameda,sarah.anderson@email.com,1994.0,Cleveland Clinic,Gastroenterology,"English, Mandarin",True,,No,,2025-03-29,8671773185.0,1.0,,,,Anderson,Sarah,,,,DO,,,,,,,,,,84 Rodeo Dr,,Los Angeles,CA,90001,US,(212) 909-7662,,84 Rodeo Dr,,Los Angeles,CA,90001,US,(212) 909-7662,,02/14/2023,04/18/2025,,,,M,,,,,,207RG0100X,A76088,CA,Y,,,,,"{""identifier"": ""A76088"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BA4502357"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,02/14/2023
A36832,"Jennifer White, DO PhD",Jennifer,White,Physician and Surgeon,,Radiology,Expired,2021-07-15,2023-10-11,,5990 Beverly Dr,San Francisco,CA,94001,(347) 715-7929,,,NYU Grossman School of Medicine,,,DO PhD,,2022-11-30,Fresno,,2012.0,UCLA Medical Center,Radiology,"English, Mandarin",False,,Yes,UCSF Medical Center,2025-03-11,3817933550.0,1.0,,,,White,Jennifer,A,,,DO PhD,,,,,,,,,,5990 Beverly Dr,,San Francisco,CA,94001,US,,,5990 Beverly Dr,,San Francisco,CA,94001-7248,US,(347) 715-7929,(646) 588-4574,01/08/2024,02/22/2025,,,,F,,,,,,207R00000X,A36832,CA,Y,,,,,"{""identifier"": ""BM5132780"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,,,,,,N,,,01/08/2024
A43804,"Joseph Johnson, MD",Joseph,Johnson,Physician and Surgeon,,Cardiology,Expired,2023-11-06,2025-09-01,,8079 Wilshire Blvd,Sacramento,CA,95001,(929) 672-3219,,,Columbia University Vagelos College of Physicians and Surgeons,,C,MD,Internal Medicine,2025-02-05,Sacramento,joseph.johnson@email.com,2013.0,UCLA Medical Center,Cardiology,English,True,,No,Kaiser Permanente,2025-08-18,5890429020.0,1.0,,22-7741007,,Johnson,Joseph,,,,MD,,,,,,,,,,8079 Wilshire Blvd,,Sacramento,CA,95001,US,(929) 672-3219,(929) 277-5195,8079 Wilshire Blvd,,Sacramento,CA,95001,US,(929) 672-3219,(929) 277-5195,07/07/2024,04/07/2025,,,,,,,,,,207RC0000X,A43804,CA,Y,207N00000X,,,N,"{""identifier"": ""A43804"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BM9059768"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,,N,,,07/07/2024
A79315,"PATRICIA THOMPSON, DO",Patricia,Thompson,Physician and Surgeon,,Pulmonology,Expired,2020-10-03,2024-03-20,,3963 Ventura Blvd,San Diego,CA,90002,(818) 803-4033,,,NYU Grossman School of Medicine,,,DO,Psychiatry,2023-07-19,Contra Costa,patricia.thompson@email.com,2008.0,UCSF Medical Center,Pulmonology,"English, Spanish",True,,No,UCSF Medical Center,2025-04-07,4280138759.0,1.0,,,,Thompson,Patricia,,,,DO,,,,,,,,,,3963 Ventura Blvd,,San Diego,CA,90002,US,(818) 803-4033,,3963 Ventura Blvd,,San Diego,CA,90002,US,(818) 803-4033,,08/03/2022,06/05/2025,,,,M,,,,,,207RP1001X,A79315,CA,Y,,,,,"{""identifier"": ""A79315"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,N,N,,,08/03/2022
A80848,"Carlos Singh, DO PhD",Carlos,Singh,Physician and Surgeon,,Internal Medicine,Expired,2020-01-01,2023-02-06,,3309 Melrose Ave,Santa Ana,CA,93001,(212) 381-5965,,,UCLA David Geffen School of Medicine,,,DO PhD,Oncology,2022-05-31,Sacramento,carlos.singh@email.com,1988.0,Mayo Clinic,Internal Medicine,"English, Mandarin",False,,Yes,,2025-06-05,6167567701.0,1.0,,,,Singh,Carlos,L,,,DO PhD,,,,,,,,,,3309 Melrose Ave,,Santa Ana,CA,93001,US,(212) 381-5965,,3309 Melrose Ave,,Santa Ana,CA,93001,US,(212) 381-5965,,12/12/2018,06/17/2025,,,,M,,,,,,207R00000X,A80848,CA,Y,,,,,"{""identifier"": ""A80848"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BA3628221"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,N,N,,,12/12/2018
A67602,"Wei Zhang, DO PhD",Wei,Zhang,Physician and Surgeon,,Emergency Medicine,Expired,2023-11-19,2025-04-16,,3866 Rodeo Dr,San Jose,CA,90003,310- 899-5036,,,UCSF School of Medicine,,,DO PhD,,2024-11-07,San Bernardino,wei.zhang@email.com,1994.0,UCLA Medical Center,Emergency Medicine,"English, Spanish",False,,Unknown,UCSF Medical Center,2025-07-17,9078515862.0,1.0,,,,Zhang,Wei,,,,DO PhD,,,,,,,,,,3866 Rodeo Dr,Suite 319,San Jose,CA,90003,US,310- 899-5036,(347) 478-4529,3866 Rodeo Dr,Suite 319,San Jose,CA,90003,US,310- 899-5036,(347) 478-4529,03/23/2019,10/29/2024,,,,,,,,,,207P00000X,A67602,CA,Y,207P00000X,,,N,"{""identifier"": ""A67602"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BA4266312"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,N,N,,,03/23/2019
A57560,"Rajesh Liu, MD",Rajesh,Liu,Physician and Surgeon,,Ophthalmology,Expired,2019-03-02,2023-09-07,,896 Hollywood Blvd,Fresno,CA,94001,(347) 415-3625,,,Harvard Medical School,,D,MD,,2023-06-23,Riverside,,1992.0,NewYork-Presbyterian Hospital,,"English, Mandarin",True,,Unknown,Cedars-Sinai Medical Center,2025-04-09,3760644133.0,1.0,,,,Liu,Rajesh,,,,MD,,,,,,,,,,896 Hollywood Blvd,,Fresno,CA,94001,US,,,896 Hollywood Blvd,,Fresno,CA,94001,US,(347) 415-3625,,06/18/2024,04/11/2025,,,,,,,,,,207W00000X,A57560,CA,Y,,,,,"{""identifier"": ""A57560"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BF2486644"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,06/18/2024
A81791,"BARBARA CLARK, MD PHD",Barbara,Clark,Physician and Surgeon,,Pulmonology,Expired,2020-01-15,2024-10-31,,1645 Sunset Blvd,FRESNO,CA,94001,(929) 789-2347,,,Yale School of Medicine,,A,MD PhD,Ophthalmology,2024-01-21,Alameda,barbara.clark@email.com,2004.0,Mayo Clinic,Pulmonology,English,True,,Yes,Cedars-Sinai Medical Center,2025-05-27,27206345.0,1.0,,,,Clark,Barbara,,,,MD PhD,,,,,,,,,,1645 Sunset Blvd,Suite 530,FRESNO,CA,94001,US,(929) 789-2347,(347) 871-3646,1645 Sunset Blvd,Suite 530,FRESNO,CA,94001,US,(929) 789-2347,(347) 871-3646,06/02/2022,11/10/2024,,,,F,,,,,,207RP1001X,A81791,CA,Y,207Q00000X,,,N,"{""identifier"": ""A81791"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BA1418009"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,06/02/2022
A62108,"Charles Taylor, DO",Charles,Taylor,Physician and Surgeon,,Oncology,Expired,2021-12-16,2024-03-10,,4069 Beverly Dr,Santa Ana,CA,90002,(917) 682-6804,,,Columbia University Vagelos College of Physicians and Surgeons,,,DO,,2024-03-07,San Bernardino,,2018.0,UCSF Medical Center,Oncology,"English, Spanish, Portuguese",False,,Unknown,Kaiser Permanente,2025-04-16,6941180056.0,1.0,,27-6091131,,Taylor,Charles,,,,DO,,,,,,,,,,4069 Beverly Dr,Suite 236,Santa Ana,CA,90002,US,,,4069 Beverly Dr,Suite 236,Santa Ana,CA,90002,US,(917) 682-6804,,09/06/2015,07/20/2025,,,,M,,,,,,207RO0300X,A62108,CA,Y,,,,,"{""identifier"": ""A62108"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BB2640158"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,09/06/2015
A71352,"Priya White, DO",Priya,White,Physician and Surgeon,,Pediatrics,Expired,2019-07-28,2023-09-28,,9168 Main St,San Francisco,CA,90005,(310) 487-6907,,,University of Michigan Medical School,,,DO,Otolaryngology,2022-11-29,Alameda,priya.white@email.com,2001.0,NewYork-Presbyterian Hospital,,English,True,Yes - See Details,Yes,Stanford Hospital,2025-03-15,5862415025.0,1.0,,,,White,Priya,R,,,DO,,,,,,,,,,9168 Main St,Suite 604,San Francisco,CA,90005,US,,,9168 Main St,Suite 604,San Francisco,CA,90005,US,(310) 487-6907,(323) 670-5900,10/01/2019,11/22/2024,,,,F,,,,,,208000000X,A71352,CA,Y,,,,,"{""identifier"": ""BA3000365"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,,,,,N,N,,,10/01/2019
A14700,"Linda Hernandez, MD PhD",Linda,Hernandez,Physician and Surgeon,,Emergency Medicine,Expired,2023-08-21,2025-08-21,,8050 Sunset Blvd,Santa Ana,CA,90001,(310) 668-9077,,,NYU Grossman School of Medicine,,,MD PhD,,2025-06-10,Sacramento,linda.hernandez@email.com,2009.0,Johns Hopkins Hospital,Emergency Medicine,"English, Spanish",True,,No,Cedars-Sinai Medical Center,2025-03-09,2761707582.0,1.0,,,,Hernandez,Linda,,,,MD PhD,,,,,,,,,,8050 Sunset Blvd,Suite 155,Santa Ana,CA,90001,US,310 668 9077,(718) 444-2305,8050 Sunset Blvd,Suite 155,Santa Ana,CA,90001,US,310 668 9077,(718) 444-2305,06/16/2021,12/25/2024,,,,,,,,,,207P00000X,A14700,CA,Y,,,,,"{""identifier"": ""A14700"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,N,N,,,06/16/2021
A17279,"Karen Lewis, MD PhD",Karen,Lewis,Physician and Surgeon,,Ophthalmology,Expired,2022-05-23,2023-05-25,,9326 Sunset Blvd,San Jose,CA,90001,(212) 413-3669,,,Johns Hopkins School of Medicine,,,MD PhD,Pathology,2023-03-04,Riverside,,1998.0,Johns Hopkins Hospital,,English,True,,Unknown,UCLA Medical Center,2025-08-08,9616423619.0,1.0,,,,Lewis,Karen,L,,,MD PhD,,,,,,,,,,9326 Sunset Blvd,,San Jose,CA,90001,US,(212) 413-3669,(626) 708-6109,9326 Sunset Blvd,,San Jose,CA,90001,US,(212) 413-3669,(626) 708-6109,10/01/2022,03/10/2025,,,,,,,,,,207W00000X,A17279,CA,Y,,,,,"{""identifier"": ""A17279"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,N,N,,,10/01/2022
A74175,"Ana Ramirez, MD PhD",Ana,Ramirez,Physician and Surgeon,,Oncology,Expired,2021-02-02,2025-07-01,,9888 Sunset Blvd,Sacramento,CA,90002,(646) 644-7979,,,NYU Grossman School of Medicine,,,MD PhD,Pathology,2024-10-06,San Diego,ana.ramirez@email.com,1985.0,Mount Sinai Hospital,Oncology,English,False,,No,Cedars-Sinai Medical Center,2025-08-05,7499616593.0,1.0,,90-6716553,,Ramirez,Ana,,,,MD PhD,,,,,,,,,,9888 Sunset Blvd,,Sacramento,CA,90002,US,(646) 644-7979,(347) 718-4619,9888 Sunset Blvd,,Sacramento,CA,90002,US,(646) 644-7979,(347) 718-4619,11/22/2018,09/07/2024,,,,,,,,,,207RO0300X,A74175,CA,Y,,,,,"{""identifier"": ""A74175"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BF8145732"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,N,N,,,11/22/2018
A68361,"Rajesh Thomas, DO PhD",Rajesh,Thomas,Physician and Surgeon,,Nephrology,Inactive,2023-07-15,2025-09-20,,8825 Hollywood Blvd,San Diego,CA,90005,(929) 208-2682,,,UCSF School of Medicine,,,DO PhD,,2024-12-13,San Diego,,1992.0,NewYork-Presbyterian Hospital,,"English, Spanish, Portuguese",False,,Unknown,Cedars-Sinai Medical Center,2025-05-28,793349607.0,1.0,,81-3600857,,Thomas,Rajesh,R,,,DO PhD,,,,,,,,,,8825 Hollywood Blvd,,San Diego,CA,90005,US,(929) 208-2682,(626) 365-3293,8825 Hollywood Blvd,,San Diego,CA,90005,US,(929) 208-2682,(626) 365-3293,07/03/2025,01/04/2025,,,,F,,,,,,207RN0300X,A68361,CA,Y,207N00000X,,,N,"{""identifier"": ""A68361"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BA3042032"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,07/03/2025
A24938,"Michael Johnson, MD PhD",Michael,Johnson,Physician and Surgeon,,Cardiology,Expired,2023-01-09,2024-04-09,,5850 Sunset Blvd,San Francisco,CA,94001,(646) 906-9444,,,UCSF School of Medicine,,,MD PhD,,2023-10-19,Riverside,michael.johnson@email.com,2013.0,Mount Sinai Hospital,Cardiology,"English, Spanish",True,,No,Kaiser Permanente,2025-07-25,8374550844.0,1.0,,,,Johnson,Michael,R,,,MD PhD,,,,,,,,,,5850 Sunset Blvd,Suite 165,San Francisco,CA,94001,US,(646) 906-9444,(347) 304-5713,5850 Sunset Blvd,Suite 165,San Francisco,CA,94001,US,(646) 906-9444,(347) 304-5713,05/19/2020,12/08/2024,,,,M,,,,,,207RC0000X,A24938,CA,Y,,,,,"{""identifier"": ""A24938"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BA2221178"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,,N,,,05/19/2020
A57400,"Ana Yang, MD",Ana,Yang,Physician and Surgeon,,Anesthesiology,Expired,2019-08-15,2023-11-18,,688 Ventura Blvd,San Diego,CA,90003,(917) 649-7811,,,NYU Grossman School of Medicine,,,MD,Endocrinology,2023-06-30,Santa Clara,,1988.0,NewYork-Presbyterian Hospital,Anesthesiology,English,True,Yes - See Details,Yes,UCLA Medical Center,2025-05-03,7871255214.0,1.0,,,,Yang,Ana,,,,MD,,,,,,,,,,688 Ventura Blvd,,San Diego,CA,90003,US,(917) 649-7811,(626) 331-1596,688 Ventura Blvd,,San Diego,CA,90003,US,(917) 649-7811,(626) 331-1596,07/08/2024,10/02/2024,,,,F,,,,,,207L00000X,A57400,CA,Y,,,,,"{""identifier"": ""A57400"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,"{""identifier"": ""BM8619074"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",1.0,CA,DEA,Y,N,,,07/08/2024
A39908,"Moore, David MD PhD",David,Moore,Physician and Surgeon,,Family Medicine,Expired,2021-10-12,2023-10-10,,6800 Beverly Dr,San Jose,CA,90003,(818) 729-2140,,,UCLA David Geffen School of Medicine,,,MD PhD,,2023-01-09,Orange,,1999.0,Mayo Clinic,,"English, Spanish",True,,Yes,UCSF Medical Center,2025-06-23,6678507201.0,1.0,,,,Moore,David,,Prof.,,MD PhD,,,,,,,,,,6800 Beverly Dr,,San Jose,CA,90003,US,(818) 729-2140,,6800 Beverly Dr,,San Jose,CA,90003,US,(818) 729-2140,,01/04/2020,11/20/2024,,,,,,,,,,207Q00000X,A39908,CA,Y,,,,,"{""identifier"": ""A39908"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",5.0,CA,CA Medical Board,,,,,,N,,,01/04/2020
A82562,"Jennifer Williams, DO",Jennifer,Williams,Physician and Surgeon,,Radiology,Expired,2022-02-23,2024-09-15,,948 Ventura Blvd,Fresno,CA,92001,3238398244,,,University of Pennsylvania Perelman School of Medicine,,,DO,,2023-12-22,San Diego,jennifer.williams@email.com,1993.0,NewYork-Presbyterian Hospital,,"English, Spanish",True,,Unknown,,2025-08-30,5048926737.0,1.0,,,,Williams,Jennifer,J,,,DO,,,,,,,,,,948 Ventura Blvd,,Fresno,CA,92001,US,3238398244,,948 Ventura Blvd,,Fresno,CA,92001,US,3238398244,,08/08/2020,04/27/2025,,,,F,,,,,,207R00000X,A82562,CA,Y,,,,,,,,,,,,,N,N,,,08/08/2020
